Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.015761,0.451844,0.165323,-0.502728,-0.723852,-0.30257,2
0.231745,0.738052,-0.210114,-0.564968,-0.69713,-0.45951,2
0.288485,0.79319,-0.389284,-0.431704,-0.706812,-0.498796,2
0.116858,0.934078,-0.508572,-0.434291,-0.60807,-0.308029,2
-0.053585,0.64792,-0.351005,-0.239384,-0.153554,-0.15631,2
-0.533094,0.163591,-0.056567,0.042425,0.165132,0.150705,2
-0.682704,-0.549808,0.278623,-0.147556,-0.280438,-0.011932,2
-0.603477,-1.063999,0.408308,0.069393,-0.694005,-0.151722,2
-0.167997,-0.963792,0.124361,0.085586,0.298571,0.318154,2
-0.073497,-0.554525,0.075665,0.072847,0.67603,0.563099,2
-0.045005,-0.643636,0.232566,0.151547,0.475716,0.23301,2
-0.084565,-0.522572,0.283302,0.164576,0.550499,0.38378,2
-0.201477,-0.158581,0.234212,-0.039646,0.732658,0.282146,2
-0.336043,0.065205,0.100414,0.116421,0.63337,0.590317,2
-0.43599,0.326557,0.13249,0.380944,0.180878,0.450608,2
-0.511568,0.07809,0.245929,0.229521,-0.521647,-0.132837,2
-0.58717,0.53959,0.086039,-0.285582,-0.030802,0.022861,2
-0.431996,0.219973,0.163989,-0.057752,-0.415128,-0.218145,2
-0.452095,-0.02205,0.136479,-0.081572,-0.510053,-0.321779,2
-0.696158,-0.254824,0.102351,0.076869,-0.361036,-0.210515,2
-0.831843,-0.271295,0.04355,-0.171375,-0.911409,-0.562086,2
-0.61686,-0.42905,-0.089291,0.070058,-0.681999,-0.685657,2
-0.424692,-0.490911,-0.149864,0.7193,0.344512,0.152533,2
-0.365841,-0.481347,-0.08712,-0.195365,0.164506,0.650025,2
-0.27881,-0.546463,0.215255,0.109258,0.533106,0.907619,2
-0.27857,-0.372999,0.273583,0.035481,1.259344,0.616072,2
-0.338176,-0.266044,0.158421,0.115348,0.302043,-0.371288,2
-0.51534,-0.124809,0.107103,-0.043938,0.051859,-0.042784,2
-0.663364,-0.125607,0.217299,-0.100547,0.273134,0.404274,2
-0.685526,-0.274583,0.115682,0.047594,-0.098413,0.115644,2
-0.566815,-0.389145,0.092875,0.309931,-0.561258,-0.013331,2
-0.292859,-0.383329,0.106015,0.746962,-0.463107,-0.004804,2
-0.161211,-0.267101,-0.177444,0.679806,-0.271013,0.092515,2
0.102743,-0.059154,-0.211333,0.120353,-0.038889,0.116057,2
0.322269,0.067737,-0.311811,0.15116,0.077254,0.082619,2
0.524121,0.213631,-0.401751,0.085611,0.371523,-0.035962,2
0.504997,0.236152,-0.470938,-0.240829,-0.051904,0.118355,2
0.614117,0.324871,-0.545402,0.38638,0.223891,-0.004881,2
0.736188,0.46189,-0.110984,-1.100584,-0.192777,0.188165,2
0.807058,0.703915,0.392402,-0.862646,-0.07152,0.412648,2
0.810975,0.987288,0.730899,0.10505,0.492657,0.456276,2
0.901256,1.086209,0.915807,0.181662,0.527311,0.469939,2
0.774034,0.874606,0.738364,-0.122096,0.012295,0.239902,2
0.553928,0.741065,0.173639,-0.083715,-0.53638,-0.078788,2
0.3166,0.652506,-0.288218,-0.257684,-0.512225,0.089005,2
0.142096,0.538523,-0.390887,-0.065583,-0.230971,0.115158,2
0.027455,0.46511,-0.441112,-0.412755,-0.0187,0.147074,2
-0.052478,0.669233,-0.397805,-0.302845,0.069452,0.187621,2
-0.040767,0.761351,0.03001,-0.248984,0.042961,0.303549,2
-0.063317,0.517594,0.258883,-0.09107,-0.154357,0.231551,2
