Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.138495,0.949557,1.551205,1.101163,-1.19065,-0.929349,1
0.05228,1.245731,2.1575,0.696103,-1.314489,0.708912,1
0.273206,2.028778,1.456453,-0.221196,-1.611623,1.123815,1
1.01483,2.446965,1.422604,0.425034,-0.601745,0.389303,1
0.343277,1.992793,2.097698,-0.898353,-0.856514,1.398256,1
0.375909,1.603282,1.644244,-0.597718,-1.061922,0.811154,1
0.132808,1.945355,1.949579,-0.185475,-0.55718,0.167772,1
0.453783,0.897186,1.74607,0.881265,-0.617498,1.205724,1
0.59242,0.439797,1.260042,0.346246,-0.207527,0.275854,1
0.334597,1.159379,1.015588,-0.312149,0.596744,-1.315132,1
0.068695,0.882013,1.279992,-1.391957,0.218897,0.104377,1
-0.240655,0.437355,1.746313,-0.691257,0.549857,0.736627,1
-0.505239,0.957095,2.030666,1.176039,-0.250929,-0.682274,1
-0.463385,0.706039,1.431611,0.052275,-0.840383,0.180813,1
-0.607686,-0.074429,0.799548,-0.099926,-0.205462,-0.061424,1
-0.175573,-0.081993,0.255425,-0.194615,-0.614935,0.215436,1
-0.06667,0.019678,0.047075,-0.009644,0.068291,0.542633,1
0.290254,0.176102,1.274227,-1.678715,0.102192,1.354846,1
0.187384,0.246348,1.661654,-1.525661,0.718548,-1.654249,1
0.132833,0.556849,1.573784,0.129091,-0.281038,0.817502,1
0.384668,0.430777,2.231083,1.115738,-1.72307,1.425684,1
0.402567,0.380773,2.051332,1.342612,-0.897459,0.354321,1
0.011939,0.305309,1.234259,-0.440835,-0.473468,0.145678,1
-0.033318,0.029571,0.958241,-1.214466,-0.088191,0.822135,1
0.121039,0.281113,1.106603,-1.951451,-1.123562,3.316958,1
0.647474,1.140887,1.846967,-0.537992,-1.211398,1.317878,1
1.007955,1.865918,2.204761,-0.412338,-0.534125,0.084159,1
0.750418,1.552304,1.779987,0.569294,-0.343657,-0.228677,1
0.455258,1.053743,1.116426,0.02595,-0.571758,1.007379,1
0.292323,0.704126,0.85554,-0.144215,-0.319472,1.049321,1
0.258231,0.608447,0.652057,0.947107,-0.589277,-0.185895,1
0.246436,0.506851,0.752891,0.448399,-0.451001,0.351197,1
0.231865,0.605316,1.379375,-0.039034,-0.453506,-0.578368,1
0.44848,0.824385,1.460555,0.359782,-0.345044,-0.774216,1
0.289563,0.971211,1.219398,0.249852,-0.509749,-0.589128,1
-0.097126,0.695827,1.036845,0.21216,-0.295266,0.289266,1
-0.167983,0.566418,1.111633,0.555183,-0.853604,0.244857,1
-0.251797,0.559097,1.323069,0.204978,-0.595485,-1.066911,1
-0.233196,0.804842,1.34547,-0.789755,-0.463693,-0.608736,1
-0.324323,0.676582,0.783048,-0.737581,-1.054491,-0.319701,1
-0.19715,0.098106,0.298061,-0.373198,0.409913,2.109776,1
-0.186601,-0.168814,0.187435,-1.450344,-0.36431,3.069927,1
-0.075487,0.04732,-0.173699,0.673817,-1.638935,-1.193669,1
0.071777,-0.015977,-0.472756,0.612577,-0.698247,-0.4096,1
0.136095,0.016254,-0.392184,-0.303999,-1.337336,0.550316,1
0.125727,0.25468,-0.272227,0.251909,-1.316918,0.258558,1
0.146538,0.260694,-0.705877,-0.179516,-0.979884,-0.132936,1
