Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.03648,1.093223,0.288947,-0.773904,0.39852,-0.15036,-0.271815,-0.850666,-0.156991,2
0.10103,0.907387,0.252953,-0.669514,0.417588,0.130322,0.507675,-0.494746,0.250326,2
0.395114,0.158116,0.545919,-0.546354,0.295122,0.316844,0.16537,-0.335213,0.110856,2
0.715418,-0.498544,0.759093,-0.462169,0.124243,0.232676,0.591097,-0.209262,0.498402,2
0.812547,-0.712754,0.547601,-0.355268,0.002609,0.191081,0.580197,0.054187,0.345503,2
0.682886,-0.561758,0.306569,-0.297814,-0.081233,0.17615,0.580074,-0.081578,0.253543,2
0.653054,-0.433381,0.182357,-0.274015,-0.061958,0.106014,0.122472,0.256869,0.076558,2
0.709042,-0.492881,-0.01865,-0.294916,-0.01788,-0.00588,-0.08547,0.236761,0.010406,2
0.628665,-0.558839,-0.151438,-0.243971,0.005711,0.02341,-0.076642,0.05534,-0.012761,2
0.462256,-0.442563,-0.174833,-0.159802,-0.000909,0.139055,0.231424,-0.337451,0.08046,2
0.333027,-0.314292,-0.043861,-0.088308,0.009956,0.227562,0.429329,-0.263108,0.225731,2
0.230584,-0.255031,0.081492,-0.038984,0.020059,0.197593,0.436502,-0.005645,0.260307,2
0.198892,-0.216171,0.154846,-0.010709,-0.003484,0.120227,0.298008,-0.169106,0.196896,2
0.206616,-0.236132,0.187654,0.062961,-0.046884,0.065373,0.079022,-0.097742,-0.010888,2
0.183266,-0.256161,0.231351,0.082996,-0.039806,-0.012704,0.061138,-0.195045,0.044659,2
0.168485,-0.259964,0.216033,0.050624,0.059567,-0.076813,0.197437,-0.126626,0.091477,2
0.042457,-0.245676,0.183033,-0.000155,0.195028,-0.036235,0.293481,0.173793,0.315381,2
-0.036007,-0.214984,0.192484,-0.074157,0.208401,-0.008978,0.034969,0.241774,0.269665,2
-0.083249,-0.138964,0.194749,-0.100481,0.177212,-0.031898,-0.048506,0.323802,0.157302,2
-0.096197,-0.104378,0.053301,-0.079748,0.122926,-0.072911,0.12103,0.224341,0.192394,2
-0.061895,-0.126927,-0.041346,-0.105503,0.053688,-0.085337,0.058168,-0.083132,0.1345,2
-0.055248,-0.171063,-0.064512,-0.087519,0.034099,-0.019019,-0.127734,-0.190454,0.125375,2
0.022047,-0.176703,0.034653,-0.138622,0.001037,0.07899,-0.211931,0.092797,0.110628,2
0.015242,-0.111626,0.158608,-0.133116,-0.075624,0.144645,-0.036883,0.257235,0.07135,2
-0.030681,0.012791,0.210746,-0.160664,-0.127227,0.204974,0.248792,0.424076,0.160852,2
-0.10841,0.079656,0.215104,-0.178941,-0.149908,0.216392,0.162269,0.522414,0.270059,2
-0.192362,0.120489,0.211172,-0.137757,-0.213254,0.214592,0.053165,0.390752,0.112531,2
-0.171327,0.167146,0.137913,-0.126801,-0.315837,0.090281,-0.127571,0.210653,0.043106,2
-0.110882,0.125295,-0.041001,-0.073834,-0.442885,-0.079241,-0.174275,0.00747,0.06827,2
-0.039919,0.161142,-0.282445,-0.035586,-0.53211,-0.129792,-0.056819,0.2557,0.047528,2
0.001481,0.238803,-0.329186,0.054831,-0.48197,0.025868,-0.055486,0.172051,0.189835,2
0.06038,0.353096,-0.067605,0.078225,-0.459257,0.187969,0.075124,0.246999,0.020838,2
0.138662,0.55677,0.218773,0.060732,-0.397742,0.13456,0.043391,0.122301,0.346048,2
0.082726,1.049074,0.287554,0.16439,-0.38525,0.164858,-0.158885,0.082804,0.076508,2
0.138228,1.071214,0.497396,0.215518,-0.440183,0.163037,0.012799,-0.122235,0.093087,2
0.132184,1.146463,0.496402,0.294535,-0.49847,0.134153,-0.113371,-0.075335,0.10334,2
0.193483,0.844862,0.255417,0.33088,-0.511262,0.102995,-0.167005,0.126881,0.215525,2
0.159789,0.605269,0.178067,0.353817,-0.452253,0.092937,-0.142003,-0.146852,0.094908,2
0.068121,0.553934,0.09399,0.330983,-0.304074,0.121066,-0.114794,-0.22657,0.092864,2
0.04667,0.397335,-0.034886,0.298663,-0.225803,0.110742,-0.119306,-0.039944,0.186655,2
0.042667,0.226107,-0.072174,0.307961,-0.192353,-0.000302,-0.355806,-0.203892,0.01185,2
0.035688,0.255383,-0.135348,0.331852,-0.196445,-0.001478,-0.377646,-0.149578,0.064715,2
0.084105,0.075297,-0.073794,0.312885,-0.15528,0.054544,-0.174758,0.132745,0.200739,2
0.118181,0.004981,0.101701,0.278894,-0.082226,0.070952,-0.037749,0.122665,0.081134,2
0.063119,0.046808,0.251701,0.266353,-0.017293,0.213981,-0.238444,0.150219,0.113015,2
0.070885,0.068551,0.438515,0.214327,0.060917,0.146392,-0.280879,0.126649,0.072583,2
0.053688,0.081101,0.400461,0.206703,0.076945,0.083263,-0.230231,-0.199978,0.085472,2
0.038616,0.132272,0.360895,0.219594,0.043451,0.006463,-0.187505,-0.164332,0.123715,2
-0.065447,0.21119,0.299902,0.236533,-0.036609,-0.020731,0.0318,-0.019211,0.140301,2
-0.159531,0.205166,0.214228,0.20793,-0.075631,-0.011222,0.063537,0.11943,0.12817,2
-0.23897,0.19438,0.111758,0.142782,-0.067305,0.001331,0.062425,0.143759,0.255345,2
-0.366424,0.164846,0.102133,0.109244,-0.15641,0.05709,0.044656,0.063391,0.165782,2
-0.486904,0.120488,0.134298,0.072668,-0.23058,0.126606,-0.032847,-0.123588,0.042886,2
-0.518991,-0.004986,0.132707,0.007053,-0.289439,0.205245,-0.08277,-0.134401,0.190965,2
-0.540332,-0.114571,0.067775,-0.040539,-0.281548,0.202086,-0.075039,-0.194561,0.058702,2
-0.570642,-0.177397,-0.063957,-0.119231,-0.254935,0.12666,0.009957,-0.12115,0.072902,2
-0.575391,-0.25245,-0.168868,-0.100771,-0.208461,0.194187,0.123429,-0.186682,0.264326,2
-0.503448,-0.312779,-0.221324,-0.080513,-0.196388,0.179493,0.00478,-0.165825,0.083494,2
-0.438651,-0.353997,-0.211048,-0.017842,-0.196427,0.146801,-0.06923,-0.111988,0.061786,2
-0.365486,-0.3095,-0.207195,-0.018064,-0.076561,0.144876,0.051015,0.023822,0.395753,2
