Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.760371,5.807141,-3.242312,-0.233061,-0.168767,-0.05685,0.143407,0.246829,-0.426307,0
1.189638,4.696226,-2.17355,0.694363,0.697358,-1.205479,-0.026382,0.280421,0.255448,0
1.320081,1.812377,0.935071,1.432157,1.26177,-2.479022,-0.586481,0.369881,0.111291,0
1.044027,-1.422979,3.85897,1.761762,1.675618,-3.616768,-0.654535,0.283944,-0.194647,0
-0.03836,-4.279436,4.527938,1.941207,1.871425,-4.884817,-0.789553,-0.188768,0.980807,0
-0.357356,-5.239042,4.025422,2.290956,2.462345,-5.322381,-0.038728,-0.742526,0.45862,0
-0.080358,-5.911357,4.313157,3.378597,2.790446,-4.848154,0.596411,-0.788317,-0.628806,0
-0.652708,-4.751501,4.278917,3.821008,3.284672,-5.071242,0.410445,-1.082343,-1.218743,0
-0.567087,-2.855137,3.76392,4.455469,2.976233,-2.011711,0.247815,-0.396527,-0.725241,0
-0.80421,-1.549587,2.709177,4.153018,3.470016,-0.483776,-0.15778,-0.510597,2.540135,0
-0.765369,-0.090397,1.321435,2.897876,2.454446,0.671127,-0.982692,0.197176,1.577496,0
-0.42239,1.667367,-0.336246,1.659167,1.194855,0.843662,-0.818812,0.060987,-0.069079,0
-0.133296,3.018592,-2.357048,-0.782984,-0.05261,1.697933,-0.714406,-0.224016,-0.573204,0
-0.067515,3.080601,-2.482082,-2.14939,-0.648392,3.055699,-0.87584,-0.138398,0.279165,0
0.491235,2.868071,-3.640586,-3.164855,-1.641489,4.532673,-0.67994,-0.24199,0.689869,0
0.506951,3.369125,-4.297219,-4.592352,-3.802732,5.348945,-0.519569,-0.524749,0.23187,0
0.740659,3.162482,-3.53392,-5.713657,-5.202642,5.18815,-0.602124,-0.152922,-1.41232,0
1.17669,2.705353,-0.336179,-5.274331,-4.692973,4.518172,-0.619534,-0.036172,-0.378998,0
1.441691,2.482855,0.631002,-3.809664,-3.141509,3.787976,-0.343598,0.066667,-0.082876,0
1.565777,0.754897,1.053681,-1.908215,-1.597684,2.504925,-0.096897,0.54563,-1.095298,0
1.649629,0.671736,-0.342044,-0.853288,-1.365023,2.133754,-0.233392,0.537334,-0.251476,0
1.548261,0.031669,-0.384756,0.11528,-0.612455,0.950304,-0.642423,0.089253,1.980347,0
2.512639,-1.63009,1.479004,0.920698,0.512487,0.130422,-0.638178,0.111794,0.434644,0
1.477354,-2.579607,2.727936,1.858077,1.273127,-0.297758,-0.421774,-0.323516,-0.372486,0
-0.196559,-3.937011,2.558182,2.566346,1.65976,-1.382012,0.214226,-0.556322,0.126887,0
-1.442261,-5.734941,3.110328,2.588707,2.111753,-2.185601,-0.353492,-0.349234,0.338147,0
-3.033543,-4.86114,3.243402,3.017303,2.412053,-2.301366,-0.429665,-0.517447,0.587067,0
-3.510286,-3.828838,2.514985,2.547673,2.073841,-2.685969,-0.175653,-0.530465,0.732246,0
-2.999775,-2.869042,2.811668,1.911787,1.477829,-2.466156,-0.611533,-0.487977,0.646953,0
-2.881265,-1.234756,2.405065,1.843184,1.266524,-1.76863,-0.55018,-0.291637,0.132691,0
-2.559042,0.002088,1.399731,1.654519,1.183168,-1.178127,-0.476385,-0.219886,-0.00422,0
-1.590359,0.751605,1.036523,0.977807,0.80576,-0.135842,-0.1369,-0.31016,0.195366,0
-0.145144,1.97421,0.055245,0.600295,-6.60E-05,1.842692,-0.013344,-0.201083,-0.100144,0
0.916272,1.68429,-0.748623,-1.060334,-0.329252,2.020488,0.005568,0.028636,-0.065886,0
