SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
3933450014,0.081627,-0.037012,0.112316,-0.099502,-0.00404,-0.843814,0
3933483348,0.067158,-0.064202,0.11027,0.113662,0.115682,-0.272029,0
3933516682,-0.006537,-0.001898,0.157959,0.099888,-0.01861,0.276792,0
3933550016,-0.017869,-0.069203,0.13549,0.186322,-0.449419,0.713293,0
3933583350,-0.069001,-0.047758,0.084515,-0.002435,-0.452745,0.619247,0
3933616684,-0.040454,-0.019883,0.108503,-0.262872,-0.210223,-0.407313,0
3933650018,-0.024656,0.034599,0.129766,-0.175488,-0.053791,0.100647,0
3933683352,0.008072,-0.018614,0.099902,-0.243654,0.029843,-0.039884,0
3933716686,-0.00143,-0.00418,0.129632,-0.244944,0.048918,0.611695,0
3933750020,0.009789,-0.083248,0.094596,-0.145155,0.209465,0.66462,0
3933783354,0.066933,-0.0064,0.120352,-0.228143,0.126451,0.453229,0
3933816688,0.025123,0.000675,0.118179,-0.214074,0.114173,0.029712,0
3933850022,0.044282,-0.068313,0.120704,-0.154672,-0.048117,0.29434,0
3933883356,-6.2e-05,-0.144453,0.132042,-0.116557,-0.09634,0.243613,0
3933916690,0.067236,-0.053365,0.089545,-0.096564,-0.111928,0.015305,0
3933950024,0.032066,-0.026816,0.082291,-0.05488,-0.193234,-0.13169,0
3933983358,-0.016272,-0.16563,0.097878,0.042666,-0.220805,-0.117126,0
3934016692,0.110564,-0.159173,0.099493,0.019907,-0.254584,0.083828,0
3934050026,0.077798,-0.0292,0.127817,0.062526,-0.076413,0.089522,0
3934083360,0.108322,-0.071734,0.120397,-0.003667,-0.018818,0.180546,0
3934116694,0.105171,-0.020617,0.053986,0.02213,0.0605,0.379993,0
3934150028,0.057125,0.056796,0.066312,0.048892,-0.024013,0.27115,0
3934183362,0.063814,-0.051457,0.123723,-0.030847,-0.043143,0.474459,0
3915249650,0.051909,0.435693,0.223959,0.63583,-1.362966,-0.178413,0
3915282984,-0.064945,0.105388,0.062093,0.241902,-0.682257,0.219186,0
3915316318,-0.35242,-0.133844,-0.269238,0.823317,-1.014693,-0.184536,0
